Temps;Déplacement;Charge
(sec);(mm);(N)
0,00000;-37,17891;53,92181
0,02000;-37,17885;53,56563
0,04000;-37,17843;53,48837
0,06000;-37,17753;55,57497
0,08000;-37,17621;60,78422
0,10000;-37,17466;69,51358
0,12000;-37,17293;79,58698
0,14000;-37,17107;91,07782
0,16000;-37,16928;103,65868
0,18000;-37,16731;115,55882
0,20000;-37,16527;128,37867
0,22000;-37,16336;141,60108
0,24000;-37,16139;154,42558
0,26000;-37,15954;166,55840
0,28000;-37,15768;178,27870
0,30000;-37,15583;190,38302
0,32000;-37,15397;202,60115
0,34000;-37,15212;215,05880
0,36000;-37,15039;226,95973
0,38000;-37,14865;238,48359
0,40000;-37,14686;249,74716
0,42000;-37,14513;261,48574
0,44000;-37,14339;273,20848
0,46000;-37,14166;284,93546
0,48000;-37,13986;296,72333
0,50000;-37,13825;307,81673
0,52000;-37,13658;318,99181
0,54000;-37,13484;330,96706
0,56000;-37,13311;342,17788
0,58000;-37,13143;353,36013
0,60000;-37,12976;364,66981
0,62000;-37,12809;376,61197
0,64000;-37,12647;387,41240
0,66000;-37,12474;398,11162
0,68000;-37,12306;409,50933
0,70000;-37,12139;420,53838
0,72000;-37,11966;431,62000
0,74000;-37,11804;443,10777
0,76000;-37,11637;453,48210
0,78000;-37,11469;463,00418
0,80000;-37,11296;472,36276
0,82000;-37,11134;481,71747
0,84000;-37,10961;490,22310
0,86000;-37,10794;497,78419
0,88000;-37,10638;504,45911
0,90000;-37,10471;510,02922
0,92000;-37,10297;515,00387
0,94000;-37,10130;519,61117
0,96000;-37,09963;524,06518
0,98000;-37,09789;528,59480
1,00000;-37,09634;532,94557
1,02000;-37,09466;536,54625
1,04000;-37,09299;540,38297
1,06000;-37,09131;544,11078
1,08000;-37,08964;548,13670
1,10000;-37,08797;551,66404
1,12000;-37,08635;555,66304
1,14000;-37,08474;559,73497
1,16000;-37,08306;563,51861
1,18000;-37,08133;567,68390
1,20000;-37,07965;571,75122
1,22000;-37,07798;575,96997
1,24000;-37,07631;578,81377
1,26000;-37,07469;582,18013
1,28000;-37,07302;585,75692
1,30000;-37,07134;589,66088
1,32000;-37,06961;593,52503
1,34000;-37,06794;597,36879
1,36000;-37,06626;601,07936
1,38000;-37,06471;604,34896
1,40000;-37,06297;607,17105
1,42000;-37,06130;610,58705
1,44000;-37,05957;613,86544
1,46000;-37,05789;617,52391
1,48000;-37,05628;620,79723
1,50000;-37,05466;623,46202
1,52000;-37,05299;625,70670
1,54000;-37,05132;628,82137
1,56000;-37,04964;631,69179
1,58000;-37,04797;635,30905
1,60000;-37,04629;639,05977
1,62000;-37,04468;641,36740
1,64000;-37,04300;644,34195
1,66000;-37,04133;647,84382
1,68000;-37,03966;651,29516
1,70000;-37,03798;654,64554
1,72000;-37,03631;657,48389
1,74000;-37,03463;660,48526
1,76000;-37,03302;662,90353
1,78000;-37,03134;665,11962
1,80000;-37,02967;667,99759
1,82000;-37,02800;670,85498
1,84000;-37,02632;673,51614
1,86000;-37,02459;676,25428
1,88000;-37,02297;679,16173
1,90000;-37,02130;681,32179
1,92000;-37,01963;683,50569
1,94000;-37,01801;685,62902
1,96000;-37,01634;687,94792
1,98000;-37,01460;690,51692
2,00000;-37,01299;693,07573
2,02000;-37,01138;695,02722
2,04000;-37,00970;697,18179
2,06000;-37,00797;699,02297
2,08000;-37,00629;700,54159
2,10000;-37,00462;702,13960
2,12000;-37,00295;703,72471
2,14000;-37,00133;705,53054
2,16000;-36,99966;707,60311
2,18000;-36,99792;709,68540
2,20000;-36,99625;711,49417
2,22000;-36,99458;712,17655
2,24000;-36,99296;713,25311
2,26000;-36,99135;715,11096
2,28000;-36,98967;715,51315
2,30000;-36,98800;715,38673
2,32000;-36,98632;716,10739
2,34000;-36,98465;717,33035
2,36000;-36,98298;717,73273
2,38000;-36,98130;718,08677
2,40000;-36,97969;718,76827
2,42000;-36,97801;719,26699
2,44000;-36,97634;719,87053
2,46000;-36,97461;720,40074
2,48000;-36,97293;720,66449
2,50000;-36,97125;721,02495
2,52000;-36,96964;720,97746
2,54000;-36,96797;720,80460
2,56000;-36,96629;720,57508
2,58000;-36,96468;720,25475
2,60000;-36,96295;720,79883
2,62000;-36,96127;722,98502
2,64000;-36,95966;728,01979
2,66000;-36,95798;734,26347
2,68000;-36,95631;741,25705
2,70000;-36,95464;749,92073
2,72000;-36,95296;758,34109
2,74000;-36,95123;766,25119
2,76000;-36,94961;775,45145
2,78000;-36,94794;783,51414
2,80000;-36,94627;791,11969
2,82000;-36,94465;798,26145
2,84000;-36,94298;805,18853
2,86000;-36,94130;812,49196
2,88000;-36,93969;820,30389
2,90000;-36,93801;827,63219
2,92000;-36,93634;834,72366
2,94000;-36,93460;842,87329
2,96000;-36,93299;849,90514
2,98000;-36,93132;856,59828
3,00000;-36,92964;863,79359
3,02000;-36,92803;870,46502
3,04000;-36,92635;876,46199
3,06000;-36,92462;883,06414
3,08000;-36,92301;889,59429
3,10000;-36,92133;895,42717
3,12000;-36,91966;901,89558
3,14000;-36,91804;908,35355
3,16000;-36,91637;914,58447
3,18000;-36,91475;921,46546
3,20000;-36,91308;928,43976
3,22000;-36,91141;934,65615
3,24000;-36,90967;941,02668
3,26000;-36,90812;946,79426
3,28000;-36,90651;953,21527
3,30000;-36,90477;960,40089
3,32000;-36,90310;967,45426
3,34000;-36,90136;974,47941
3,36000;-36,89969;981,49795
3,38000;-36,89802;988,39151
3,40000;-36,89640;994,57726
3,42000;-36,89473;1001,08199
3,44000;-36,89305;1007,45615
3,46000;-36,89138;1013,79314
3,48000;-36,88971;1020,57783
3,50000;-36,88803;1026,48949
3,52000;-36,88636;1033,29206
3,54000;-36,88468;1040,33118
3,56000;-36,88307;1047,64858
3,58000;-36,88139;1053,93976
3,60000;-36,87972;1061,06335
3,62000;-36,87799;1068,00869
3,64000;-36,87637;1075,11654
3,66000;-36,87470;1081,29587
3,68000;-36,87302;1087,03310
3,70000;-36,87135;1093,22276
3,72000;-36,86973;1099,76092
3,74000;-36,86800;1106,15408
3,76000;-36,86639;1113,07139
3,78000;-36,86471;1119,76238
3,80000;-36,86304;1125,58035
3,82000;-36,86142;1131,84620
3,84000;-36,85969;1138,12983
3,86000;-36,85801;1144,64844
3,88000;-36,85640;1151,26427
3,90000;-36,85473;1158,62163
3,92000;-36,85311;1164,79341
3,94000;-36,85138;1170,25804
3,96000;-36,84970;1176,43997
3,98000;-36,84809;1182,73078
4,00000;-36,84636;1188,54223
4,02000;-36,84474;1195,24002
4,04000;-36,84307;1201,66233
4,06000;-36,84134;1207,35932
4,08000;-36,83966;1213,84375
4,10000;-36,83805;1220,01562
4,12000;-36,83631;1225,72947
4,14000;-36,83476;1232,73125
4,16000;-36,83308;1238,94699
4,18000;-36,83135;1244,24240
4,20000;-36,82968;1250,26675
4,22000;-36,82800;1256,30451
4,24000;-36,82633;1262,49576
4,26000;-36,82471;1269,02806
4,28000;-36,82310;1274,34665
4,30000;-36,82137;1279,54129
4,32000;-36,81969;1285,98604
4,34000;-36,81801;1291,69701
4,36000;-36,81634;1297,52029
4,38000;-36,81467;1304,11042
4,40000;-36,81311;1309,66799
4,42000;-36,81144;1314,34985
4,44000;-36,80976;1320,56875
4,46000;-36,80809;1326,29164
4,48000;-36,80635;1332,38193
4,50000;-36,80468;1337,87561
4,52000;-36,80307;1343,22187
4,54000;-36,80139;1348,39723
4,56000;-36,79972;1353,05068
4,58000;-36,79805;1358,54045
4,60000;-36,79637;1363,91958
4,62000;-36,79470;1369,73113
4,64000;-36,79302;1375,26831
4,66000;-36,79135;1380,22630
4,68000;-36,78974;1384,54838
4,70000;-36,78806;1389,11335
4,72000;-36,78639;1394,10896
4,74000;-36,78465;1399,66644
4,76000;-36,78298;1405,63259
4,78000;-36,78137;1410,88869
4,80000;-36,77963;1415,73464
4,82000;-36,77802;1421,17878
4,84000;-36,77635;1426,11917
4,86000;-36,77467;1430,76871
4,88000;-36,77294;1435,97489
4,90000;-36,77132;1440,87868
4,92000;-36,76965;1445,70861
4,94000;-36,76797;1450,23474
4,96000;-36,76636;1454,54714
4,98000;-36,76474;1459,71011
5,00000;-36,76301;1464,71942
5,02000;-36,76140;1470,29888
5,04000;-36,75978;1475,50954
5,06000;-36,75811;1480,43782
5,08000;-36,75637;1485,24223
5,10000;-36,75476;1490,93196
5,12000;-36,75302;1495,51220
5,14000;-36,75141;1500,83024
5,16000;-36,74980;1505,46739
5,18000;-36,74800;1509,84805
5,20000;-36,74633;1514,85614
5,22000;-36,74465;1519,97795
5,24000;-36,74298;1524,50930
5,26000;-36,74137;1529,26622
5,28000;-36,73975;1533,69932
5,30000;-36,73808;1537,97772
5,32000;-36,73634;1543,82037
5,34000;-36,73467;1550,01003
5,36000;-36,73294;1554,76984
5,38000;-36,73126;1558,73150
5,40000;-36,72965;1563,57232
5,42000;-36,72797;1566,80439
5,44000;-36,72630;1570,90519
5,46000;-36,72463;1575,75291
5,48000;-36,72289;1580,56729
5,50000;-36,72122;1586,08016
5,52000;-36,71960;1590,04144
5,54000;-36,71799;1593,70881
5,56000;-36,71631;1596,83768
5,58000;-36,71464;1601,26220
5,60000;-36,71297;1606,35654
5,62000;-36,71129;1610,51769
5,64000;-36,70968;1614,69169
5,66000;-36,70800;1618,83999
5,68000;-36,70633;1622,44979
5,70000;-36,70465;1626,20842
5,72000;-36,70298;1630,28296
5,74000;-36,70131;1634,68197
5,76000;-36,69957;1638,65257
5,78000;-36,69796;1642,74909
5,80000;-36,69622;1646,18008
5,82000;-36,69461;1649,37861
5,84000;-36,69299;1653,15662
5,86000;-36,69132;1657,11045
5,88000;-36,68959;1661,82909
5,90000;-36,68797;1665,96398
5,92000;-36,68630;1669,31581
5,94000;-36,68462;1672,55756
5,96000;-36,68295;1675,06300
5,98000;-36,68128;1678,36193
6,00000;-36,67960;1681,71693
6,02000;-36,67799;1684,24696
6,04000;-36,67632;1686,84740
6,06000;-36,67458;1690,21226
6,08000;-36,67291;1693,60060
6,10000;-36,67123;1697,28845
6,12000;-36,66956;1699,95278
6,14000;-36,66795;1701,94954
6,16000;-36,66633;1703,43164
6,18000;-36,66472;1705,35464
6,20000;-36,66298;1708,35238
6,22000;-36,66131;1711,41420
6,24000;-36,65958;1714,10162
6,26000;-36,65796;1716,30811
6,28000;-36,65634;1718,01895
6,30000;-36,65479;1720,25431
6,32000;-36,65300;1722,01395
6,34000;-36,65126;1725,02492
6,36000;-36,64959;1728,05414
6,38000;-36,64792;1730,38412
6,40000;-36,64630;1731,54678
6,42000;-36,64463;1732,12700
6,44000;-36,64301;1732,90577
6,46000;-36,64134;1734,63840
6,48000;-36,63966;1736,72829
6,50000;-36,63793;1738,85059
6,52000;-36,63631;1740,75495
6,54000;-36,63464;1741,53727
6,56000;-36,63297;1742,54272
6,58000;-36,63135;1743,34645
6,60000;-36,62962;1744,41766
6,62000;-36,62794;1745,78093
6,64000;-36,62627;1747,28725
6,66000;-36,62460;1748,18654
6,68000;-36,62292;1749,30077
6,70000;-36,62131;1750,39805
6,72000;-36,61964;1751,02111
6,74000;-36,61796;1751,63690
6,76000;-36,61629;1752,62894
6,78000;-36,61467;1753,82625
6,80000;-36,61294;1755,23814
6,82000;-36,61127;1755,95302
6,84000;-36,60959;1756,66343
6,86000;-36,60792;1757,54819
6,88000;-36,60624;1758,17385
6,90000;-36,60463;1758,72017
6,92000;-36,60295;1758,96678
6,94000;-36,60128;1759,63603
6,96000;-36,59961;1759,63435
6,98000;-36,59799;1759,78988
7,00000;-36,59632;1759,44604
7,02000;-36,59470;1759,64609
7,04000;-36,59303;1760,20581
7,06000;-36,59129;1759,79454
7,08000;-36,58962;1759,56599
7,10000;-36,58795;1759,78821
7,12000;-36,58627;1759,36501
7,14000;-36,58466;1759,06867
7,16000;-36,58304;1758,36347
7,18000;-36,58143;1758,12300
7,20000;-36,57963;1758,80622
7,22000;-36,57796;1758,98597
7,24000;-36,57635;1758,97218
7,26000;-36,57467;1758,54266
7,28000;-36,57306;1758,36366
7,30000;-36,57138;1757,91662
7,32000;-36,56971;1757,75699
7,34000;-36,56804;1757,47462
7,36000;-36,56636;1757,39657
7,38000;-36,56457;1757,22577
7,40000;-36,56295;1756,83964
7,42000;-36,56134;1755,67865
7,44000;-36,55973;1754,29191
7,46000;-36,55799;1754,42360
7,48000;-36,55632;1754,56237
7,50000;-36,55464;1754,22430
7,52000;-36,55297;1753,58448
7,54000;-36,55136;1752,50564
7,56000;-36,54968;1751,41059
7,58000;-36,54807;1751,15876
7,60000;-36,54639;1750,30697
7,62000;-36,54508;1749,92196
7,64000;-36,54293;1749,90892
7,66000;-36,54125;1751,28803
7,68000;-36,53958;1751,21240
7,70000;-36,53790;1749,70068
7,72000;-36,53629;1748,13680
7,74000;-36,53467;1746,40715
7,76000;-36,53300;1745,46409
7,78000;-36,53138;1744,77138
7,80000;-36,52965;1743,86296
7,82000;-36,52798;1743,30734
7,84000;-36,52630;1742,10109
7,86000;-36,52469;1741,25861
7,88000;-36,52301;1739,98624
7,90000;-36,52140;1739,27415
7,92000;-36,51973;1738,50395
7,94000;-36,51793;1738,05114
7,96000;-36,51632;1737,53724
7,98000;-36,51464;1736,16167
8,00000;-36,51291;1734,59854
8,02000;-36,51154;1733,89819
8,04000;-36,50974;1733,49958
8,06000;-36,50789;1734,86490
8,08000;-36,50627;1735,79920
8,10000;-36,50460;1734,72036
8,12000;-36,50293;1733,15108
8,14000;-36,50125;1731,54175
8,16000;-36,49970;1730,01867
8,18000;-36,49802;1728,59784
8,20000;-36,49635;1727,70098
8,22000;-36,49468;1727,40519
8,24000;-36,49300;1726,69888
8,26000;-36,49133;1725,91675
8,28000;-36,48971;1724,99157
8,30000;-36,48804;1723,32805
8,32000;-36,48636;1722,36338
8,34000;-36,48469;1721,84408
8,36000;-36,48337;1720,95690
8,38000;-36,48128;1720,41524
8,40000;-36,47961;1721,18563
8,42000;-36,47799;1721,07909
8,44000;-36,47632;1719,71153
8,46000;-36,47470;1718,54440
8,48000;-36,47303;1717,48735
8,50000;-36,47130;1717,31152
8,52000;-36,46962;1717,38621
8,54000;-36,46801;1717,19361
8,56000;-36,46633;1716,27440
8,58000;-36,46460;1715,35350
8,60000;-36,46299;1714,22660
8,62000;-36,46131;1713,34464
8,64000;-36,45970;1712,86352
8,66000;-36,45802;1712,41704
8,68000;-36,45629;1710,88073
8,70000;-36,45462;1710,44674
8,72000;-36,45294;1709,77265
8,74000;-36,45127;1708,32407
8,76000;-36,44965;1707,25659
8,78000;-36,44798;1706,42082
8,80000;-36,44648;1706,16712
8,82000;-36,44445;1707,32141
8,84000;-36,44284;1707,62632
8,86000;-36,44122;1706,25709
8,88000;-36,43955;1704,43263
8,90000;-36,43800;1702,59457
8,92000;-36,43632;1701,18734
8,94000;-36,43465;1699,71325
8,96000;-36,43297;1699,04530
8,98000;-36,43130;1697,69097
9,00000;-36,42962;1695,94903
9,02000;-36,42801;1695,14734
9,04000;-36,42639;1693,53690
9,06000;-36,42472;1693,07962
9,08000;-36,42299;1693,05503
9,10000;-36,42161;1693,22155
9,12000;-36,41958;1692,80954
9,14000;-36,41784;1693,72614
9,16000;-36,41635;1693,23590
9,18000;-36,41468;1691,09702
9,20000;-36,41300;1688,54743
9,22000;-36,41133;1688,21756
9,24000;-36,40965;1686,87534
9,26000;-36,40798;1685,40683
9,28000;-36,40637;1683,91149
9,30000;-36,40475;1682,78515
9,32000;-36,40308;1682,33849
9,34000;-36,40134;1682,49551
9,36000;-36,39967;1682,28839
9,38000;-36,39794;1681,92592
9,40000;-36,39632;1680,81559
9,42000;-36,39471;1679,77978
9,44000;-36,39327;1678,44631
9,46000;-36,39136;1677,66828
9,48000;-36,38957;1678,41595
9,50000;-36,38795;1678,34684
9,52000;-36,38628;1677,16537
9,54000;-36,38472;1675,54226
9,56000;-36,38299;1674,11342
9,58000;-36,38137;1673,10759
9,60000;-36,37976;1672,43555
9,62000;-36,37803;1671,71676
9,64000;-36,37635;1670,08322
9,66000;-36,37474;1669,98561
9,68000;-36,37306;1669,41434
9,70000;-36,37139;1668,30830
9,72000;-36,36971;1667,56213
9,74000;-36,36810;1667,46024
9,76000;-36,36648;1667,95235
9,78000;-36,36469;1670,19647
9,80000;-36,36302;1673,09735
9,82000;-36,36140;1675,61714
9,84000;-36,35973;1678,14288
9,86000;-36,35805;1681,02421
9,88000;-36,35638;1684,96165
9,90000;-36,35471;1690,21040
9,92000;-36,35309;1695,24252
9,94000;-36,35136;1699,24796
9,96000;-36,34968;1704,31025
9,98000;-36,34801;1709,26396
10,00000;-36,34634;1714,09920
10,02000;-36,34472;1719,41333
10,04000;-36,34305;1724,56969
10,06000;-36,34149;1729,36060
10,08000;-36,33964;1734,62816
10,10000;-36,33797;1740,78196
10,12000;-36,33629;1745,77683
10,14000;-36,33462;1749,79195
10,16000;-36,33306;1754,31389
10,18000;-36,33145;1758,57190
10,20000;-36,32978;1763,05715
10,22000;-36,32804;1767,99092
10,24000;-36,32637;1773,05751
10,26000;-36,32469;1778,12874
10,28000;-36,32308;1783,23295
10,30000;-36,32146;1788,25315
10,32000;-36,31979;1792,45342
10,34000;-36,31806;1797,14076
10,36000;-36,31638;1802,47948
10,38000;-36,31471;1807,71481
10,40000;-36,31303;1812,79294
10,42000;-36,31142;1817,43614
10,44000;-36,30974;1821,58649
10,46000;-36,30807;1825,26167
10,48000;-36,30640;1829,57966
10,50000;-36,30466;1834,96177
10,52000;-36,30299;1840,54095
10,54000;-36,30137;1845,38532
10,56000;-36,29964;1850,04175
10,58000;-36,29803;1854,24387
10,60000;-36,29641;1858,74291
10,62000;-36,29468;1863,66625
10,64000;-36,29294;1869,11896
10,66000;-36,29133;1874,29506
10,68000;-36,28966;1878,42511
10,70000;-36,28798;1882,19417
10,72000;-36,28643;1886,53488
10,74000;-36,28470;1890,71409
10,76000;-36,28296;1895,86934
10,78000;-36,28135;1901,21122
10,80000;-36,27967;1905,84026
10,82000;-36,27800;1909,46274
10,84000;-36,27633;1913,46426
10,86000;-36,27471;1917,88282
10,88000;-36,27304;1922,10991
10,90000;-36,27136;1925,90747
10,92000;-36,26975;1930,71682
10,94000;-36,26807;1934,88300
10,96000;-36,26634;1939,32708
10,98000;-36,26466;1942,85959
11,00000;-36,26311;1946,40048
11,02000;-36,26131;1952,28867
11,04000;-36,25970;1957,59665
11,06000;-36,25803;1961,65890
11,08000;-36,25629;1965,71704
11,10000;-36,25462;1969,72452
11,12000;-36,25294;1973,77466
11,14000;-36,25121;1977,61320
11,16000;-36,24965;1980,52526
11,18000;-36,24798;1983,43564
11,20000;-36,24631;1987,53141
11,22000;-36,24463;1992,01256
11,24000;-36,24296;1995,62665
11,26000;-36,24123;1999,45234
11,28000;-36,23961;2003,00887
11,30000;-36,23806;2006,37430
11,32000;-36,23638;2010,08245
11,34000;-36,23465;2013,35512
11,36000;-36,23298;2017,57625
11,38000;-36,23130;2021,87318
11,40000;-36,22963;2025,58953
11,42000;-36,22802;2028,65973
11,44000;-36,22634;2031,52243
11,46000;-36,22467;2035,39468
11,48000;-36,22299;2039,30773
11,50000;-36,22132;2043,75815
11,52000;-36,21964;2047,66020
11,54000;-36,21803;2051,03159
11,56000;-36,21635;2054,00512
11,58000;-36,21480;2057,35788
11,60000;-36,21301;2060,88107
11,62000;-36,21127;2065,11691
11,64000;-36,20960;2069,59490
11,66000;-36,20798;2073,35278
11,68000;-36,20631;2076,81935
11,70000;-36,20469;2080,55153
11,72000;-36,20302;2083,81396
11,74000;-36,20135;2086,84020
11,76000;-36,19967;2091,04605
11,78000;-36,19800;2094,86652
11,80000;-36,19638;2098,48415
11,82000;-36,19465;2101,96804
11,84000;-36,19303;2105,14106
11,86000;-36,19136;2108,60744
11,88000;-36,18969;2112,00509
11,90000;-36,18801;2116,17630
11,92000;-36,18640;2120,00068
11,94000;-36,18467;2123,16308
11,96000;-36,18299;2126,94872
11,98000;-36,18132;2131,08752
12,00000;-36,17964;2134,95269
12,02000;-36,17803;2138,34010
12,04000;-36,17648;2141,92998
12,06000;-36,17462;2145,42896
12,08000;-36,17301;2150,20459
12,10000;-36,17127;2154,78018
12,12000;-36,16960;2158,52596
12,14000;-36,16793;2161,64347
12,16000;-36,16637;2165,57346
12,18000;-36,16470;2168,93945
12,20000;-36,16302;2172,26073
12,22000;-36,16135;2176,30938
12,24000;-36,15961;2180,34256
12,26000;-36,15794;2183,76219
12,28000;-36,15633;2187,80860
12,30000;-36,15471;2191,51378
12,32000;-36,15304;2194,86319
12,34000;-36,15142;2198,14703
12,36000;-36,14963;2201,85556
12,38000;-36,14790;2206,68223
12,40000;-36,14622;2210,74559
12,42000;-36,14467;2213,92438
12,44000;-36,14299;2217,03965
12,46000;-36,14138;2219,92508
12,48000;-36,13970;2223,87910
12,50000;-36,13803;2228,01920
12,52000;-36,13635;2231,49359
12,54000;-36,13468;2235,15294
12,56000;-36,13307;2238,48540
12,58000;-36,13139;2242,05274
12,60000;-36,12972;2245,97733
12,62000;-36,12805;2250,31115
12,64000;-36,12625;2255,02737
12,66000;-36,12464;2259,40309
12,68000;-36,12302;2262,44517
12,70000;-36,12129;2265,62284
12,72000;-36,11968;2269,70240
12,74000;-36,11812;2272,70257
12,76000;-36,11627;2277,14516
12,78000;-36,11465;2282,83629
12,80000;-36,11304;2287,03581
12,82000;-36,11131;2290,50685
12,84000;-36,10963;2293,79367
12,86000;-36,10796;2297,20771
12,88000;-36,10628;2299,94860
12,90000;-36,10461;2302,57679
12,92000;-36,10305;2306,54199
12,94000;-36,10132;2310,21047
12,96000;-36,09959;2314,05329
12,98000;-36,09797;2317,46789
13,00000;-36,09641;2320,89218
13,02000;-36,09468;2324,33099
13,04000;-36,09295;2329,70454
13,06000;-36,09127;2334,59752
13,08000;-36,08960;2338,18050
13,10000;-36,08793;2341,48242
13,12000;-36,08631;2344,94619
13,14000;-36,08458;2348,53905
13,16000;-36,08296;2351,98010
13,18000;-36,08135;2355,42823
13,20000;-36,07967;2359,49904
13,22000;-36,07800;2364,73437
13,24000;-36,07633;2371,10108
13,26000;-36,07483;2377,30425
13,28000;-36,07286;2384,22472
13,30000;-36,07119;2391,22696
13,32000;-36,06957;2396,85718
13,34000;-36,06796;2401,86267
13,36000;-36,06628;2406,80818
13,38000;-36,06455;2413,03071
13,40000;-36,06287;2418,88259
13,42000;-36,06126;2424,49418
13,44000;-36,05959;2429,47675
13,46000;-36,05797;2435,39698
13,48000;-36,05630;2441,09277
13,50000;-36,05457;2446,97221
13,52000;-36,05295;2453,03996
13,54000;-36,05128;2459,07288
13,56000;-36,04954;2465,61896
13,58000;-36,04793;2472,24104
13,60000;-36,04631;2477,03549
13,62000;-36,04464;2482,31348
13,64000;-36,04297;2487,84907
13,66000;-36,04135;2493,69927
13,68000;-36,03968;2499,83743
13,70000;-36,03794;2505,23333
13,72000;-36,03627;2510,45767
13,74000;-36,03459;2515,47154
13,76000;-36,03292;2520,52601
13,78000;-36,03131;2525,59446
13,80000;-36,02969;2530,64688
13,82000;-36,02796;2535,61214
13,84000;-36,02628;2540,70032
13,86000;-36,02455;2545,72015
13,88000;-36,02293;2550,77593
13,90000;-36,02132;2555,95967
13,92000;-36,01971;2560,38941
13,94000;-36,01803;2564,44216
13,96000;-36,01624;2570,69878
13,98000;-36,01456;2575,96727
14,00000;-36,01289;2580,50356
14,02000;-36,01122;2585,78788
14,04000;-36,00960;2590,27407
14,06000;-36,00799;2594,30707
14,08000;-36,00637;2599,27586
14,10000;-36,00464;2604,31021
14,12000;-36,00291;2609,37084
14,14000;-36,00123;2614,43630
14,16000;-35,99968;2619,56789
14,18000;-35,99806;2623,63218
14,20000;-35,99639;2627,62662
14,22000;-35,99471;2631,86563
14,24000;-35,99304;2637,11736
14,26000;-35,99137;2642,81966
14,28000;-35,98963;2647,98775
14,30000;-35,98802;2652,81275
14,32000;-35,98640;2657,74112
14,34000;-35,98473;2661,85254
14,36000;-35,98300;2666,71348
14,38000;-35,98132;2672,49364
14,40000;-35,97965;2678,16912
14,42000;-35,97803;2682,81940
14,44000;-35,97642;2686,82297
14,46000;-35,97474;2690,84740
14,48000;-35,97307;2695,09517
14,50000;-35,97140;2699,22260
14,52000;-35,96972;2704,16215
14,54000;-35,96805;2709,19744
14,56000;-35,96637;2714,33350
14,58000;-35,96470;2719,18606
14,60000;-35,96309;2723,98777
14,62000;-35,96153;2728,61831
14,64000;-35,95962;2733,67446
14,66000;-35,95800;2739,90221
14,68000;-35,95633;2744,68921
14,70000;-35,95466;2749,03718
14,72000;-35,95298;2753,27191
14,74000;-35,95137;2757,62901
14,76000;-35,94969;2762,29437
14,78000;-35,94802;2767,12105
14,80000;-35,94641;2771,75270
14,82000;-35,94467;2775,76540
14,84000;-35,94300;2780,71668
14,86000;-35,94132;2786,17553
14,88000;-35,93965;2790,69785
14,90000;-35,93803;2794,56452
14,92000;-35,93678;2798,86313
14,94000;-35,93475;2803,17198
14,96000;-35,93289;2810,60338
14,98000;-35,93128;2817,81349
15,00000;-35,92966;2821,99495
15,02000;-35,92799;2825,52727
15,04000;-35,92637;2829,37735
15,06000;-35,92470;2833,60202
15,08000;-35,92303;2837,37127
15,10000;-35,92135;2841,50057
15,12000;-35,91968;2845,99308
15,14000;-35,91800;2850,20731
15,16000;-35,91639;2855,63301
15,18000;-35,91471;2860,19742
15,20000;-35,91304;2864,47462
15,22000;-35,91143;2869,14650
15,24000;-35,90969;2873,93481
15,26000;-35,90814;2879,29252
15,28000;-35,90629;2885,16432
15,30000;-35,90461;2890,64776
15,32000;-35,90300;2895,33008
15,34000;-35,90132;2899,52010
15,36000;-35,89965;2903,20497
15,38000;-35,89798;2907,33296
15,40000;-35,89630;2912,02944
15,42000;-35,89469;2916,35636
15,44000;-35,89301;2920,69428
15,46000;-35,89140;2925,06311
15,48000;-35,88973;2929,46566
15,50000;-35,88805;2934,45233
